GEOID,NAME,totworkers.all,totworkers.16.19,totworkers.20.24,totworkers.25.44,totworkers.45.54,totworkers.55.59,totworkers.60.64,totworkers.65plus,pubtr.all,pubtr.16.19,pubtr.20.24,pubtr.25.44,pubtr.45.54,pubtr.55.59,pubtr.60.64,pubtr.65plus,county.name
36081014100,"Census Tract 141, Queens County, New York",1003,5,66,677,165,48,37,5,666,0,63,478,81,11,28,5,Queens
36081014201,"Census Tract 142.01, Queens County, New York",2004,33,335,939,327,250,74,46,969,33,127,506,216,66,15,6,Queens
36081014202,"Census Tract 142.02, Queens County, New York",1137,41,111,413,265,168,110,29,657,40,93,240,107,104,69,4,Queens
36081014300,"Census Tract 143, Queens County, New York",1873,50,95,1239,148,155,140,46,1229,19,65,879,86,100,42,38,Queens
36081014400,"Census Tract 144, Queens County, New York",744,7,48,291,246,48,41,63,405,4,27,163,121,30,13,47,Queens
36081014500,"Census Tract 145, Queens County, New York",1226,5,60,720,186,148,36,71,715,0,37,432,98,95,20,33,Queens
36081014700,"Census Tract 147, Queens County, New York",1539,0,85,1027,242,54,65,66,937,0,85,649,135,9,32,27,Queens
36081014800,"Census Tract 148, Queens County, New York",824,18,72,316,193,76,119,30,419,18,50,129,103,59,44,16,Queens
36081014900,"Census Tract 149, Queens County, New York",1253,0,129,726,156,129,92,21,765,0,101,472,44,49,85,14,Queens
36081015000,"Census Tract 150, Queens County, New York",1314,6,216,416,302,165,77,132,618,6,80,182,168,87,45,50,Queens
36081015100,"Census Tract 151, Queens County, New York",1624,0,60,1012,272,141,96,43,1201,0,60,701,218,113,74,35,Queens
36081015200,"Census Tract 152, Queens County, New York",1196,11,95,613,261,128,71,17,554,11,34,272,97,88,35,17,Queens
36081015300,"Census Tract 153, Queens County, New York",1269,7,72,919,109,84,59,19,762,0,49,562,68,41,29,13,Queens
36081015400,"Census Tract 154, Queens County, New York",1035,13,138,368,202,159,114,41,472,6,46,139,103,82,63,33,Queens
36081015500,"Census Tract 155, Queens County, New York",1478,4,88,956,111,218,58,43,1007,4,74,675,70,121,44,19,Queens
36081015600,"Census Tract 156, Queens County, New York",1404,37,84,625,319,143,132,64,779,11,56,417,117,78,78,22,Queens
36081015700,"Census Tract 157, Queens County, New York",702,0,58,419,126,67,19,13,486,0,43,314,67,37,13,12,Queens
36081015801,"Census Tract 158.01, Queens County, New York",1882,24,177,728,732,96,77,48,792,0,85,283,324,28,40,32,Queens
36081015802,"Census Tract 158.02, Queens County, New York",2286,18,264,1031,402,263,150,158,1147,0,178,335,281,175,40,138,Queens
36081015900,"Census Tract 159, Queens County, New York",2040,0,91,1376,371,98,62,42,1417,0,57,1030,196,76,52,6,Queens
36081016100,"Census Tract 161, Queens County, New York",1168,48,84,640,234,91,55,16,833,48,58,478,165,43,30,11,Queens
36081016300,"Census Tract 163, Queens County, New York",1153,8,45,701,119,97,134,49,622,0,45,362,87,46,57,25,Queens
36081016400,"Census Tract 164, Queens County, New York",1696,18,41,928,295,210,89,115,789,18,19,385,110,122,35,100,Queens
36081016600,"Census Tract 166, Queens County, New York",1713,0,134,715,233,277,174,180,852,0,57,334,49,223,90,99,Queens
36081016800,"Census Tract 168, Queens County, New York",1636,13,146,620,386,216,136,119,752,13,32,341,146,73,88,59,Queens
36081016900,"Census Tract 169, Queens County, New York",3152,0,170,1878,569,172,266,97,1968,0,74,1207,346,136,173,32,Queens
36081017000,"Census Tract 170, Queens County, New York",1298,0,165,462,466,101,51,53,525,0,86,150,242,7,19,21,Queens
36081017101,"Census Tract 171.01, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081017102,"Census Tract 171.02, Queens County, New York",10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,Queens
36081017200,"Census Tract 172, Queens County, New York",834,11,43,410,159,66,63,82,355,5,15,179,66,39,16,35,Queens
36081017400,"Census Tract 174, Queens County, New York",1060,12,85,456,243,136,60,68,313,5,28,124,91,37,0,28,Queens
36081017600,"Census Tract 176, Queens County, New York",1075,10,84,405,323,124,86,43,719,5,73,300,229,29,57,26,Queens
36081017800,"Census Tract 178, Queens County, New York",906,8,6,549,211,65,39,28,325,0,6,224,41,20,18,16,Queens
36081017901,"Census Tract 179.01, Queens County, New York",587,0,21,386,110,42,25,3,298,0,21,187,43,36,8,3,Queens
36081017902,"Census Tract 179.02, Queens County, New York",6,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,Queens
36081018000,"Census Tract 180, Queens County, New York",388,0,8,183,89,43,20,45,116,0,0,9,27,34,9,37,Queens
36081018101,"Census Tract 181.01, Queens County, New York",2012,0,81,1223,300,125,210,73,1582,0,66,977,197,100,178,64,Queens
36081018102,"Census Tract 181.02, Queens County, New York",1949,0,34,1314,265,201,84,51,1335,0,13,898,171,151,64,38,Queens
36081018200,"Census Tract 182, Queens County, New York",1072,16,56,464,263,122,60,91,420,2,22,144,111,69,31,41,Queens
36081018300,"Census Tract 183, Queens County, New York",3266,16,136,2070,519,224,153,148,2066,16,91,1360,349,97,51,102,Queens
36081018401,"Census Tract 184.01, Queens County, New York",931,12,53,410,272,44,104,36,279,12,24,152,79,6,0,6,Queens
36081018402,"Census Tract 184.02, Queens County, New York",1091,31,92,522,235,123,52,36,304,12,42,159,59,11,7,14,Queens
36081018501,"Census Tract 185.01, Queens County, New York",1908,24,89,1137,362,132,49,115,1142,24,58,727,217,46,35,35,Queens
36081018502,"Census Tract 185.02, Queens County, New York",2124,9,33,1212,486,166,125,93,1454,9,31,890,224,140,92,68,Queens
36081018600,"Census Tract 186, Queens County, New York",874,20,55,385,258,100,49,7,371,0,33,200,111,17,10,0,Queens
36081018700,"Census Tract 187, Queens County, New York",1818,0,45,1245,276,81,67,104,1143,0,27,859,133,24,24,76,Queens
36081018800,"Census Tract 188, Queens County, New York",689,9,55,296,214,47,34,34,278,9,36,136,60,15,21,1,Queens
36081018900,"Census Tract 189, Queens County, New York",1373,0,91,710,248,207,77,40,875,0,58,416,162,149,68,22,Queens
36081019000,"Census Tract 190, Queens County, New York",1214,13,69,511,339,187,48,47,432,0,10,215,118,38,37,14,Queens
36081019200,"Census Tract 192, Queens County, New York",883,9,74,380,132,134,92,62,434,9,55,136,63,74,60,37,Queens
36081019400,"Census Tract 194, Queens County, New York",1388,41,126,543,264,235,91,88,492,21,65,176,95,49,40,46,Queens
36081019600,"Census Tract 196, Queens County, New York",1580,16,143,791,345,119,89,77,916,14,58,465,215,46,74,44,Queens
36081019800,"Census Tract 198, Queens County, New York",1359,40,118,596,342,158,63,42,725,0,91,380,91,101,51,11,Queens
36081019901,"Census Tract 199.01, Queens County, New York",105,2,4,50,19,12,15,3,53,0,0,20,14,8,11,0,Queens
36081019902,"Census Tract 199.02, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081019903,"Census Tract 199.03, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081020200,"Census Tract 202, Queens County, New York",823,24,126,368,125,68,50,62,242,0,42,121,10,5,14,50,Queens
36081020400,"Census Tract 204, Queens County, New York",997,0,117,437,200,94,129,20,600,0,107,259,81,53,80,20,Queens
36081020500,"Census Tract 205, Queens County, New York",610,20,57,263,130,18,58,64,433,0,30,168,105,18,58,54,Queens
36081020600,"Census Tract 206, Queens County, New York",879,13,38,426,214,97,43,48,395,13,38,188,94,22,15,25,Queens
36081020800,"Census Tract 208, Queens County, New York",1382,14,74,701,341,103,97,52,618,14,41,287,139,62,57,18,Queens
36081021200,"Census Tract 212, Queens County, New York",1158,14,61,500,185,132,125,141,797,14,37,332,152,56,78,128,Queens
36081021400,"Census Tract 214, Queens County, New York",2855,49,225,1424,500,283,314,60,1889,49,141,931,377,107,243,41,Queens
36081021601,"Census Tract 216.01, Queens County, New York",1538,0,35,797,348,151,113,94,947,0,0,499,180,140,67,61,Queens
36081021602,"Census Tract 216.02, Queens County, New York",752,60,67,297,217,53,47,11,291,11,38,93,88,14,47,0,Queens
36081021603,"Census Tract 216.03, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081021900,"Census Tract 219, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081022001,"Census Tract 220.01, Queens County, New York",3528,0,75,1930,749,473,164,137,1930,0,75,1089,298,247,91,130,Queens
36081022002,"Census Tract 220.02, Queens County, New York",3648,16,158,2107,559,442,196,170,1831,16,59,1066,224,323,60,83,Queens
36081022900,"Census Tract 229, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081023000,"Census Tract 230, Queens County, New York",1016,4,129,333,329,136,55,30,394,4,58,83,174,40,20,15,Queens
36081023200,"Census Tract 232, Queens County, New York",2853,15,92,1765,374,171,292,144,1199,0,41,673,244,93,100,48,Queens
36081023501,"Census Tract 235.01, Queens County, New York",2570,27,129,1419,639,69,97,190,1309,27,90,631,410,69,70,12,Queens
36081023502,"Census Tract 235.02, Queens County, New York",1642,0,73,910,348,210,69,32,1126,0,17,563,270,175,69,32,Queens
36081023600,"Census Tract 236, Queens County, New York",1371,17,87,678,322,79,80,108,793,10,57,410,166,57,28,65,Queens
36081023800,"Census Tract 238, Queens County, New York",2267,32,152,1227,330,307,104,115,1414,32,86,753,259,143,34,107,Queens
36081024000,"Census Tract 240, Queens County, New York",3484,38,485,1684,438,206,137,496,2119,18,368,1091,231,122,106,183,Queens
36081024300,"Census Tract 243, Queens County, New York",2559,20,104,1283,528,191,148,285,1386,14,56,747,178,75,94,222,Queens
36081024500,"Census Tract 245, Queens County, New York",1878,13,73,919,335,228,237,73,1190,8,37,609,191,152,146,47,Queens
36081024600,"Census Tract 246, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081024700,"Census Tract 247, Queens County, New York",762,4,33,483,102,52,67,21,427,4,14,311,55,20,11,12,Queens
36081024900,"Census Tract 249, Queens County, New York",2613,44,152,1264,654,302,160,37,1736,44,55,894,398,242,66,37,Queens
36081025100,"Census Tract 251, Queens County, New York",2984,14,159,1318,880,160,294,159,2213,0,115,803,750,152,256,137,Queens
36081025301,"Census Tract 253.01, Queens County, New York",2245,0,109,1224,488,162,191,71,1538,0,61,862,319,126,112,58,Queens
36081025302,"Census Tract 253.02, Queens County, New York",1691,29,67,1116,291,113,12,63,1186,29,67,738,214,75,0,63,Queens
36081025401,"Census Tract 254.01, Queens County, New York",1676,37,119,979,136,156,145,104,606,0,22,260,116,42,116,50,Queens
36081025402,"Census Tract 254.02, Queens County, New York",2366,97,211,1308,297,206,182,65,1191,97,167,564,180,112,50,21,Queens
36081025500,"Census Tract 255, Queens County, New York",790,0,0,482,167,46,52,43,459,0,0,339,75,16,14,15,Queens
36081025700,"Census Tract 257, Queens County, New York",823,7,22,494,165,62,40,33,536,7,10,354,69,49,20,27,Queens
36081025800,"Census Tract 258, Queens County, New York",946,17,78,383,203,104,68,93,480,17,47,133,133,68,43,39,Queens
36081025900,"Census Tract 259, Queens County, New York",1763,0,95,850,488,119,100,111,1060,0,77,568,290,58,12,55,Queens
36081026000,"Census Tract 260, Queens County, New York",1190,62,218,479,326,63,39,3,744,26,193,256,211,26,29,3,Queens
36081026100,"Census Tract 261, Queens County, New York",3487,30,340,2089,528,276,155,69,2478,12,301,1571,290,95,140,69,Queens
36081026200,"Census Tract 262, Queens County, New York",673,0,33,287,184,85,52,32,322,0,19,135,86,37,29,16,Queens
36081026300,"Census Tract 263, Queens County, New York",2920,61,121,1616,551,191,198,182,1787,43,99,947,325,142,134,97,Queens
36081026400,"Census Tract 264, Queens County, New York",1080,7,52,452,318,121,20,110,486,3,33,143,168,42,8,89,Queens
36081026501,"Census Tract 265.01, Queens County, New York",1417,28,22,808,261,122,101,75,827,0,13,506,143,65,35,65,Queens
36081026502,"Census Tract 265.02, Queens County, New York",658,17,23,324,245,11,9,29,400,17,23,208,123,11,0,18,Queens
36081026600,"Census Tract 266, Queens County, New York",606,0,33,315,157,20,64,17,226,0,7,96,80,10,28,5,Queens
36081026700,"Census Tract 267, Queens County, New York",2610,66,190,1318,618,142,110,166,1854,66,155,995,370,78,46,144,Queens
36081026901,"Census Tract 269.01, Queens County, New York",2539,12,92,1481,481,183,176,114,1954,12,92,1133,349,120,159,89,Queens
36081026902,"Census Tract 269.02, Queens County, New York",1797,11,95,942,450,97,119,83,1203,0,35,659,299,65,96,49,Queens
36081027000,"Census Tract 270, Queens County, New York",975,17,92,446,233,68,29,90,384,4,39,174,58,32,18,59,Queens
36081027101,"Census Tract 271.01, Queens County, New York",2610,47,42,1252,401,293,107,468,1606,36,42,901,276,195,97,59,Queens
36081027102,"Census Tract 271.02, Queens County, New York",1949,0,190,1081,261,103,279,35,1343,0,118,761,219,38,191,16,Queens
36081027200,"Census Tract 272, Queens County, New York",1154,7,146,523,193,190,56,39,648,7,105,245,139,109,16,27,Queens
36081027301,"Census Tract 273.01, Queens County, New York",1114,0,65,628,325,32,21,43,528,0,65,381,29,0,10,43,Queens
36081027302,"Census Tract 273.02, Queens County, New York",2202,71,76,1023,452,264,268,48,1760,71,59,961,340,127,202,0,Queens
36081027400,"Census Tract 274, Queens County, New York",861,5,81,285,75,235,158,22,338,5,59,94,4,104,59,13,Queens
36081027500,"Census Tract 275, Queens County, New York",3395,0,225,2047,697,247,104,75,1997,0,152,1164,450,156,58,17,Queens
36081027600,"Census Tract 276, Queens County, New York",657,0,8,401,97,55,50,46,305,0,8,156,97,19,20,5,Queens
36081027701,"Census Tract 277.01, Queens County, New York",1885,0,99,916,751,92,14,13,869,0,38,359,445,0,14,13,Queens
36081027702,"Census Tract 277.02, Queens County, New York",2373,10,25,1360,676,136,75,91,1714,0,25,969,473,110,61,76,Queens
36081027800,"Census Tract 278, Queens County, New York",784,13,89,348,199,71,59,5,425,13,64,200,96,23,24,5,Queens
36081027900,"Census Tract 279, Queens County, New York",3127,0,187,1696,612,398,106,128,1957,0,143,979,411,315,81,28,Queens
36081028000,"Census Tract 280, Queens County, New York",794,27,16,450,169,49,23,60,297,13,0,139,66,33,0,46,Queens
36081028100,"Census Tract 281, Queens County, New York",3059,0,251,1337,760,258,244,209,2165,0,207,808,607,204,180,159,Queens
36081028200,"Census Tract 282, Queens County, New York",808,26,24,313,195,125,75,50,359,17,0,134,83,48,54,23,Queens
36081028300,"Census Tract 283, Queens County, New York",3626,0,88,1854,1002,360,138,184,2439,0,50,1330,692,168,109,90,Queens
36081028400,"Census Tract 284, Queens County, New York",2029,33,110,819,571,142,147,207,830,33,66,355,160,90,61,65,Queens
36081028500,"Census Tract 285, Queens County, New York",2331,0,177,1190,485,235,142,102,1596,0,177,923,310,83,84,19,Queens
36081028700,"Census Tract 287, Queens County, New York",3144,0,43,1396,821,282,222,380,1919,0,14,1064,366,236,135,104,Queens
36081028801,"Census Tract 288.01, Queens County, New York",1338,9,75,778,186,120,76,94,733,9,67,414,79,52,34,78,Queens
36081028802,"Census Tract 288.02, Queens County, New York",948,36,20,413,254,65,107,53,423,24,11,180,118,0,74,16,Queens
36081028803,"Census Tract 288.03, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081028900,"Census Tract 289, Queens County, New York",2480,0,77,1291,456,309,246,101,1122,0,77,520,252,79,127,67,Queens
36081029100,"Census Tract 291, Queens County, New York",3083,42,248,1367,809,419,128,70,1775,42,139,835,412,190,103,54,Queens
36081029300,"Census Tract 293, Queens County, New York",545,0,29,336,106,27,14,33,247,0,25,155,45,18,4,0,Queens
36081029400,"Census Tract 294, Queens County, New York",3582,42,256,1461,982,584,134,123,1544,37,73,528,241,518,65,82,Queens
36081029500,"Census Tract 295, Queens County, New York",2085,56,140,992,523,146,106,122,1339,0,87,676,381,73,69,53,Queens
36081029700,"Census Tract 297, Queens County, New York",1048,0,75,597,141,114,98,23,646,0,57,339,99,71,68,12,Queens
36081029900,"Census Tract 299, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081030600,"Census Tract 306, Queens County, New York",2178,60,133,1124,324,316,109,112,788,29,123,379,75,97,43,42,Queens
36081030903,"Census Tract 309.03, Queens County, New York",2396,28,229,1008,712,188,150,81,1305,28,155,566,346,98,105,7,Queens
36081030904,"Census Tract 309.04, Queens County, New York",1180,8,128,493,298,168,59,26,559,0,61,304,115,65,0,14,Queens
36081030905,"Census Tract 309.05, Queens County, New York",1055,6,133,620,165,0,62,69,311,0,48,176,87,0,0,0,Queens
36081030906,"Census Tract 309.06, Queens County, New York",1724,8,74,861,291,275,71,144,897,8,33,587,135,80,13,41,Queens
36081031700,"Census Tract 317, Queens County, New York",1827,67,65,831,423,200,207,34,1058,56,51,471,204,128,138,10,Queens
36081032000,"Census Tract 320, Queens County, New York",2020,39,253,1015,329,255,81,48,861,9,101,514,65,108,34,30,Queens
36081032700,"Census Tract 327, Queens County, New York",1264,34,67,676,242,108,72,65,719,26,54,417,106,54,39,23,Queens
36081032800,"Census Tract 328, Queens County, New York",1227,27,102,606,301,88,74,29,369,6,44,180,87,29,13,10,Queens
36081032900,"Census Tract 329, Queens County, New York",1301,16,167,542,271,194,28,83,593,16,66,152,176,157,5,21,Queens
36081033000,"Census Tract 330, Queens County, New York",3392,45,421,1435,792,273,282,144,976,12,163,302,250,97,99,53,Queens
36081033100,"Census Tract 331, Queens County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queens
36081033401,"Census Tract 334.01, Queens County, New York",1762,23,96,968,250,149,137,139,767,6,78,346,66,102,83,86,Queens
36081033403,"Census Tract 334.03, Queens County, New York",1661,0,60,651,295,333,138,184,1100,0,28,369,184,258,138,123,Queens
36081033404,"Census Tract 334.04, Queens County, New York",2150,148,0,1030,635,197,55,85,932,123,0,235,364,96,29,85,Queens
36081033405,"Census Tract 334.05, Queens County, New York",1382,74,0,629,443,55,122,59,596,74,0,221,153,0,89,59,Queens
36081033700,"Census Tract 337, Queens County, New York",1192,25,121,442,281,177,60,86,579,0,6,281,86,123,39,44,Queens
36081033900,"Census Tract 339, Queens County, New York",1001,18,60,517,149,118,61,78,403,0,18,140,93,83,41,28,Queens
36081034700,"Census Tract 347, Queens County, New York",1221,37,56,554,278,144,55,97,493,18,5,195,99,74,32,70,Queens
36081035100,"Census Tract 351, Queens County, New York",1388,21,71,615,414,62,69,136,733,21,58,251,245,45,53,60,Queens
36081035200,"Census Tract 352, Queens County, New York",1183,22,107,472,209,185,145,43,400,22,34,180,70,27,31,36,Queens
36081035300,"Census Tract 353, Queens County, New York",1061,7,45,489,326,55,82,57,598,7,36,318,146,6,53,32,Queens
